usage_id,customer_id,usage_date,data_used_gb,call_minutes,network_type
14371,470,2022-06-29 00:00:00,2.6,291,4G
14372,58,2024-03-12 00:00:00,10.67,213,5G
14373,305,2023-04-25 00:00:00,0.13,146,4G
14374,407,2024-06-07 00:00:00,5.44,24,5G
14375,217,2022-06-12 00:00:00,2.07,108,5G
14376,418,2024-02-22 00:00:00,0.73,180,4G
14377,26,2024-06-06 00:00:00,7.75,250,4G
14378,303,2022-04-06 00:00:00,1.65,202,4G
14379,5,2024-02-13 00:00:00,1.01,169,4G
14380,474,2023-05-25 00:00:00,0.5,174,4G
14381,20,2022-12-31 00:00:00,0.7,169,5G
14382,390,2022-12-19 00:00:00,4.47,1,5G
14383,198,2024-03-10 00:00:00,2.38,133,4G
14384,59,2023-03-12 00:00:00,6.11,126,4G
14385,448,2022-03-24 00:00:00,0.66,45,4G
14386,242,2022-08-13 00:00:00,0.32,193,4G
14387,146,2023-02-16 00:00:00,0.02,208,5G
14388,388,2024-01-05 00:00:00,1.77,295,5G
14389,273,2022-04-28 00:00:00,15.95,57,4G
14390,249,2023-04-27 00:00:00,2.97,77,4G
14391,14,2022-07-11 00:00:00,0.92,201,4G
14392,462,2023-08-14 00:00:00,5.24,288,4G
14393,13,2023-08-13 00:00:00,3.8,61,4G
14394,391,2023-10-21 00:00:00,0.04,267,4G
14395,384,2022-04-17 00:00:00,4.24,125,4G
14396,44,2023-01-17 00:00:00,0.89,48,4G
14397,375,2024-02-22 00:00:00,0.41,87,4G
14398,399,2023-01-25 00:00:00,0.64,260,4G
14399,19,2022-09-01 00:00:00,1.58,178,4G
14400,63,2023-08-08 00:00:00,1.38,68,4G
14401,491,2024-05-18 00:00:00,0.85,59,4G
14402,239,2023-04-13 00:00:00,0.47,248,4G
14403,492,2024-05-15 00:00:00,3.59,168,5G
14404,419,2023-06-22 00:00:00,11.54,268,4G
14405,337,2022-07-29 00:00:00,3.76,111,4G
14406,419,2023-08-27 00:00:00,0.88,99,5G
14407,403,2023-09-29 00:00:00,0.7,214,4G
14408,404,2022-03-14 00:00:00,0.61,112,5G
14409,100,2023-09-27 00:00:00,0.37,96,4G
14410,163,2022-11-05 00:00:00,2,117,4G
14411,416,2023-11-27 00:00:00,2.32,35,4G
14412,122,2023-11-30 00:00:00,3.06,289,4G
14413,432,2023-12-11 00:00:00,2.85,123,4G
14414,44,2023-08-13 00:00:00,0.86,39,4G
14415,360,2024-05-09 00:00:00,1,140,5G
14416,408,2022-07-05 00:00:00,2.86,25,4G
14417,317,2024-05-05 00:00:00,1.07,141,4G
14418,381,2022-09-10 00:00:00,0.6,56,4G
14419,145,2022-01-13 00:00:00,1.17,149,5G
14420,327,2022-10-26 00:00:00,0.79,204,5G
14421,363,2022-03-17 00:00:00,0.23,75,5G
14422,50,2022-02-20 00:00:00,4.43,284,4G
14423,65,2024-02-26 00:00:00,4.8,209,4G
14424,355,2022-05-29 00:00:00,0.62,257,4G
14425,288,2024-01-01 00:00:00,0.17,258,4G
14426,164,2022-05-02 00:00:00,3.36,183,5G
14427,141,2022-07-30 00:00:00,0.59,10,5G
14428,454,2022-10-07 00:00:00,1.25,159,4G
14429,314,2023-06-22 00:00:00,0.17,259,4G
14430,128,2023-11-16 00:00:00,0.64,87,4G
14431,398,2022-06-05 00:00:00,3.94,183,4G
14432,421,2022-08-26 00:00:00,4.08,15,4G
14433,368,2023-01-11 00:00:00,0.58,243,4G
14434,463,2022-03-23 00:00:00,1.02,85,5G
14435,239,2023-05-07 00:00:00,0.36,198,4G
14436,324,2022-12-22 00:00:00,0.19,9,5G
14437,296,2022-09-30 00:00:00,12.13,163,4G
14438,187,2023-08-03 00:00:00,2.66,23,4G
14439,208,2022-02-13 00:00:00,1.95,63,4G
14440,220,2023-07-27 00:00:00,3.63,237,4G
14441,400,2022-05-03 00:00:00,4.58,237,4G
14442,190,2022-12-15 00:00:00,4.11,21,4G
14443,388,2023-12-09 00:00:00,0.04,179,4G
14444,429,2022-11-26 00:00:00,0.52,46,5G
14445,346,2023-02-13 00:00:00,2.66,278,4G
14446,284,2022-11-19 00:00:00,1.18,223,5G
14447,352,2022-04-21 00:00:00,10.11,217,4G
14448,237,2024-02-09 00:00:00,2.74,236,4G
14449,194,2022-03-30 00:00:00,7.84,203,4G
14450,287,2023-03-09 00:00:00,0.56,18,5G
14451,259,2023-12-11 00:00:00,4.99,179,4G
14452,246,2024-03-04 00:00:00,0.97,161,4G
14453,136,2023-12-13 00:00:00,11.41,284,4G
14454,280,2022-04-09 00:00:00,0.43,60,4G
14455,271,2023-06-23 00:00:00,1.82,84,5G
14456,171,2023-08-24 00:00:00,3.94,34,4G
14457,159,2022-05-26 00:00:00,1.42,4,4G
14458,201,2023-11-25 00:00:00,1.58,75,5G
14459,487,2022-09-14 00:00:00,10.74,252,4G
14460,45,2022-07-08 00:00:00,1.38,6,4G
14461,450,2022-08-28 00:00:00,2.32,168,4G
14462,264,2024-05-20 00:00:00,0.14,129,5G
14463,71,2024-06-17 00:00:00,4.62,137,5G
14464,364,2023-05-18 00:00:00,2.61,299,4G
14465,371,2023-12-09 00:00:00,1.29,90,5G
14466,103,2024-03-19 00:00:00,0.04,162,4G
14467,490,2023-11-08 00:00:00,2.24,252,4G
14468,125,2024-03-29 00:00:00,0.03,200,4G
14469,313,2022-09-28 00:00:00,0,19,4G
14470,464,2023-06-04 00:00:00,2.39,228,4G
14471,483,2023-07-04 00:00:00,0.52,162,5G
14472,286,2022-04-24 00:00:00,0.53,164,4G
14473,458,2022-12-05 00:00:00,2.65,231,5G
14474,230,2023-07-22 00:00:00,0.14,237,4G
14475,146,2022-12-25 00:00:00,0.94,119,4G
14476,370,2023-10-12 00:00:00,0.4,106,4G
14477,197,2023-09-06 00:00:00,2.17,249,4G
14478,373,2022-11-30 00:00:00,2.71,283,5G
14479,221,2023-11-20 00:00:00,3.19,197,4G
14480,423,2022-06-18 00:00:00,0.74,219,5G
14481,60,2022-12-05 00:00:00,0.23,150,5G
14482,98,2024-03-08 00:00:00,0.2,285,4G
14483,171,2022-09-18 00:00:00,1.39,264,4G
14484,382,2024-06-05 00:00:00,7.29,219,4G
14485,173,2024-01-05 00:00:00,0.61,215,4G
14486,151,2022-07-18 00:00:00,0.74,155,4G
14487,453,2022-07-30 00:00:00,0.27,215,4G
14488,350,2022-10-14 00:00:00,2.33,113,4G
14489,390,2023-11-23 00:00:00,2.85,160,5G
14490,440,2024-02-01 00:00:00,2.57,97,4G
14491,122,2024-01-13 00:00:00,4.94,156,4G
14492,494,2023-04-17 00:00:00,1.67,161,4G
14493,108,2023-04-27 00:00:00,0.36,41,5G
14494,4,2022-01-23 00:00:00,0.85,179,4G
14495,93,2023-07-14 00:00:00,2.71,50,4G
14496,407,2022-04-19 00:00:00,2.37,251,5G
14497,6,2022-10-23 00:00:00,1.89,119,5G
14498,288,2022-01-06 00:00:00,2.87,74,5G
14499,106,2023-07-04 00:00:00,2.54,161,4G
14500,146,2023-11-12 00:00:00,5.33,148,5G
14501,271,2024-05-17 00:00:00,2.2,122,4G
14502,424,2024-03-05 00:00:00,3.77,140,5G
14503,378,2022-07-22 00:00:00,0.71,181,4G
14504,96,2022-11-21 00:00:00,2.83,276,5G
14505,457,2024-04-04 00:00:00,5.81,256,5G
14506,229,2024-02-24 00:00:00,1.22,244,4G
14507,202,2022-09-01 00:00:00,3.78,85,5G
14508,212,2022-11-23 00:00:00,3.23,70,4G
14509,6,2022-02-16 00:00:00,0.15,268,4G
14510,112,2024-01-31 00:00:00,2.18,179,4G
14511,376,2023-08-14 00:00:00,0.35,278,5G
14512,379,2023-09-14 00:00:00,8.55,148,4G
14513,447,2022-01-13 00:00:00,4.17,5,4G
14514,323,2023-01-15 00:00:00,0.29,147,4G
14515,106,2022-12-31 00:00:00,0.32,167,5G
14516,139,2023-08-25 00:00:00,2.26,8,5G
14517,299,2022-12-08 00:00:00,1.06,177,4G
14518,401,2024-05-09 00:00:00,0.09,283,4G
14519,96,2024-03-02 00:00:00,1.95,115,4G
14520,388,2022-08-09 00:00:00,1.23,95,4G
14521,447,2022-03-14 00:00:00,0.27,55,4G
14522,452,2024-01-16 00:00:00,4.05,206,4G
14523,337,2024-02-11 00:00:00,6.17,104,5G
14524,297,2023-09-17 00:00:00,3.53,34,4G
14525,467,2022-02-15 00:00:00,4.32,208,4G
14526,389,2023-05-19 00:00:00,0.61,280,4G
14527,416,2022-10-01 00:00:00,0.76,146,4G
14528,214,2023-07-09 00:00:00,0.58,286,4G
14529,454,2022-07-27 00:00:00,3.62,80,4G
14530,291,2024-05-10 00:00:00,7.39,49,5G
14531,22,2023-09-07 00:00:00,3.15,86,4G
14532,193,2022-05-04 00:00:00,5.33,190,4G
14533,468,2022-01-10 00:00:00,2.55,0,5G
14534,150,2022-11-25 00:00:00,1.23,137,5G
14535,368,2022-07-06 00:00:00,1.39,135,5G
14536,247,2023-06-27 00:00:00,0.2,153,5G
14537,267,2023-10-30 00:00:00,0.08,161,5G
14538,461,2022-03-01 00:00:00,2.97,18,4G
14539,251,2024-01-31 00:00:00,1.44,242,5G
14540,490,2024-06-17 00:00:00,2.01,128,4G
14541,3,2024-06-04 00:00:00,2.04,175,4G
14542,393,2024-02-21 00:00:00,0.81,279,4G
14543,316,2023-03-18 00:00:00,1.62,83,4G
14544,76,2022-08-05 00:00:00,1.59,221,4G
14545,87,2022-01-02 00:00:00,1.23,144,4G
14546,270,2023-06-20 00:00:00,4.3,105,4G
14547,225,2023-12-19 00:00:00,1.5,10,5G
14548,18,2024-04-11 00:00:00,2.31,165,5G
14549,113,2023-12-12 00:00:00,5.65,195,4G
14550,251,2022-12-22 00:00:00,5.03,230,5G
14551,233,2023-09-18 00:00:00,5.53,146,4G
14552,329,2024-03-02 00:00:00,0.79,237,5G
14553,279,2023-10-29 00:00:00,0.09,12,4G
14554,202,2022-06-14 00:00:00,0.76,218,4G
14555,83,2024-01-04 00:00:00,0.82,256,4G
14556,125,2022-04-01 00:00:00,6,1,4G
14557,175,2022-06-16 00:00:00,2.62,209,4G
14558,69,2022-07-26 00:00:00,0.21,224,4G
14559,47,2022-10-09 00:00:00,0.36,193,4G
14560,372,2022-03-06 00:00:00,0.42,195,4G
14561,256,2024-06-06 00:00:00,2.49,259,4G
14562,215,2023-05-31 00:00:00,3.32,56,5G
14563,30,2022-06-06 00:00:00,4.91,112,4G
14564,281,2024-01-31 00:00:00,7.06,212,4G
14565,412,2024-02-08 00:00:00,0.56,278,4G
14566,482,2024-01-17 00:00:00,0.93,243,5G
14567,237,2022-11-02 00:00:00,0.69,116,4G
14568,248,2024-05-27 00:00:00,1.11,86,5G
14569,368,2023-01-30 00:00:00,6.15,262,4G
14570,495,2022-03-15 00:00:00,2.14,299,4G
14571,25,2022-07-06 00:00:00,3.35,112,4G
14572,74,2023-07-28 00:00:00,1.68,163,4G
14573,206,2022-12-03 00:00:00,0.07,3,4G
14574,490,2023-11-07 00:00:00,0.17,117,4G
14575,494,2023-07-22 00:00:00,1.93,22,4G
14576,314,2023-09-15 00:00:00,3.17,232,5G
14577,94,2023-12-31 00:00:00,0.61,89,4G
14578,375,2022-08-28 00:00:00,3.2,254,4G
14579,127,2023-06-17 00:00:00,4.16,91,4G
14580,425,2022-05-21 00:00:00,1.33,154,4G
14581,25,2022-09-22 00:00:00,3.43,114,4G
14582,334,2022-05-19 00:00:00,1.29,206,5G
14583,355,2023-04-04 00:00:00,2.84,80,5G
14584,116,2022-03-11 00:00:00,3.61,102,4G
14585,48,2023-01-20 00:00:00,12.05,79,5G
14586,226,2023-09-22 00:00:00,1.06,102,4G
14587,266,2022-07-17 00:00:00,1.32,239,4G
14588,99,2022-07-24 00:00:00,0.45,264,4G
14589,459,2023-12-27 00:00:00,0.57,32,4G
14590,11,2023-07-22 00:00:00,2.96,34,4G
14591,85,2024-03-09 00:00:00,6.22,248,4G
14592,405,2024-03-15 00:00:00,1.25,49,4G
14593,214,2023-11-18 00:00:00,0.5,279,5G
14594,173,2024-05-08 00:00:00,0.84,241,4G
14595,391,2024-05-31 00:00:00,1.52,151,5G
14596,209,2023-10-02 00:00:00,0.86,146,4G
14597,448,2023-03-07 00:00:00,0.67,38,4G
14598,382,2024-06-08 00:00:00,3.33,188,5G
14599,64,2022-11-21 00:00:00,0.02,24,4G
14600,258,2023-03-18 00:00:00,1.94,243,4G
14601,332,2024-03-14 00:00:00,3.95,222,4G
14602,121,2022-10-15 00:00:00,0.77,229,4G
14603,298,2022-08-14 00:00:00,2.31,152,4G
14604,466,2022-03-05 00:00:00,2.76,287,4G
14605,54,2023-07-14 00:00:00,2.66,107,5G
14606,331,2023-12-15 00:00:00,1.48,32,4G
14607,272,2023-05-13 00:00:00,1.06,110,4G
14608,241,2024-04-28 00:00:00,4.52,120,4G
14609,243,2022-03-01 00:00:00,3.55,15,4G
14610,18,2023-02-01 00:00:00,0.97,226,4G
14611,483,2022-09-14 00:00:00,0.27,10,4G
14612,187,2023-07-31 00:00:00,0.19,202,4G
14613,346,2022-08-27 00:00:00,0.25,201,5G
14614,144,2024-03-11 00:00:00,2.19,97,4G
14615,262,2022-02-07 00:00:00,0.13,115,5G
14616,441,2022-01-25 00:00:00,1.03,280,4G
14617,364,2023-02-14 00:00:00,3.5,231,4G
14618,491,2023-04-06 00:00:00,0.87,110,4G
14619,431,2023-07-25 00:00:00,3.6,11,5G
14620,239,2023-02-21 00:00:00,3.42,20,4G
14621,304,2022-12-23 00:00:00,0.71,126,5G
14622,298,2023-01-18 00:00:00,3.26,284,5G
14623,76,2024-03-19 00:00:00,3.44,120,5G
14624,188,2022-06-07 00:00:00,1.27,123,4G
14625,333,2023-07-23 00:00:00,0.59,32,5G
14626,388,2023-03-09 00:00:00,1.84,169,5G
14627,487,2022-02-17 00:00:00,6.36,76,4G
14628,246,2022-11-24 00:00:00,2.55,296,5G
14629,130,2023-03-09 00:00:00,0.47,62,5G
14630,474,2023-03-07 00:00:00,2.87,269,4G
14631,315,2022-02-25 00:00:00,1.39,215,4G
14632,411,2023-07-31 00:00:00,2.24,189,4G
14633,283,2022-09-25 00:00:00,3.31,74,4G
14634,79,2022-03-10 00:00:00,1.81,173,4G
14635,72,2023-12-29 00:00:00,4.2,66,4G
14636,263,2023-08-24 00:00:00,3.2,92,4G
14637,191,2023-03-25 00:00:00,2.39,52,4G
14638,367,2024-03-03 00:00:00,0.41,93,5G
14639,375,2022-09-14 00:00:00,4.52,112,4G
14640,430,2023-11-03 00:00:00,6.87,228,5G
14641,63,2023-05-05 00:00:00,0.37,249,4G
14642,488,2024-01-16 00:00:00,1.67,208,5G
14643,380,2023-10-05 00:00:00,0.75,181,5G
14644,12,2022-02-18 00:00:00,3.51,266,4G
14645,141,2023-10-21 00:00:00,3.2,280,4G
14646,254,2022-11-12 00:00:00,0.38,154,4G
14647,43,2023-02-17 00:00:00,5.24,82,5G
14648,17,2023-03-10 00:00:00,0.5,185,5G
14649,63,2022-01-02 00:00:00,3.99,138,4G
14650,253,2024-04-20 00:00:00,1.53,54,4G
14651,465,2022-05-25 00:00:00,0.99,18,4G
14652,376,2023-01-01 00:00:00,0.43,266,4G
14653,292,2023-02-24 00:00:00,0.46,141,5G
14654,469,2023-07-27 00:00:00,2.71,163,4G
14655,8,2024-02-24 00:00:00,2,251,5G
14656,325,2023-07-15 00:00:00,0.33,231,5G
14657,90,2024-04-23 00:00:00,0.3,296,5G
14658,208,2023-03-20 00:00:00,0.19,59,4G
14659,292,2023-03-10 00:00:00,3.4,21,4G
14660,284,2023-10-05 00:00:00,3.11,125,4G
14661,118,2023-07-09 00:00:00,0.15,102,5G
14662,349,2022-02-26 00:00:00,2.05,220,4G
14663,175,2023-07-16 00:00:00,0.22,109,4G
14664,76,2022-06-27 00:00:00,5.85,57,5G
14665,101,2022-10-20 00:00:00,5.94,64,4G
14666,414,2022-02-15 00:00:00,3,57,4G
14667,151,2022-06-19 00:00:00,6.52,157,4G
14668,400,2022-09-28 00:00:00,4.17,75,4G
14669,270,2023-02-21 00:00:00,4.41,18,4G
14670,458,2024-04-27 00:00:00,2.11,189,4G
14671,71,2022-05-19 00:00:00,0.91,249,5G
14672,493,2022-09-04 00:00:00,0.61,78,5G
14673,180,2022-05-28 00:00:00,0.99,83,4G
14674,124,2022-08-18 00:00:00,2.48,171,5G
14675,381,2024-03-02 00:00:00,0.47,211,4G
14676,293,2023-09-29 00:00:00,0.75,148,4G
14677,285,2023-12-05 00:00:00,1.58,9,5G
14678,195,2023-01-09 00:00:00,0.66,29,4G
14679,399,2022-03-21 00:00:00,2.22,279,4G
14680,228,2023-08-29 00:00:00,6.42,54,4G
14681,431,2024-01-08 00:00:00,3.45,126,4G
14682,430,2022-03-06 00:00:00,2.74,179,4G
14683,436,2022-03-29 00:00:00,2.19,231,5G
14684,275,2022-03-29 00:00:00,1.67,92,4G
14685,461,2023-12-14 00:00:00,0.52,7,5G
14686,106,2023-12-27 00:00:00,5.63,246,4G
14687,21,2022-07-23 00:00:00,0.71,195,4G
14688,64,2023-01-17 00:00:00,0.24,162,4G
14689,165,2023-08-24 00:00:00,3.47,39,4G
14690,27,2023-04-21 00:00:00,0.48,253,5G
14691,311,2023-07-27 00:00:00,1.16,84,4G
14692,500,2024-02-22 00:00:00,0.07,271,4G
14693,285,2023-08-29 00:00:00,0.37,77,4G
14694,148,2024-03-29 00:00:00,0.48,212,4G
14695,281,2023-06-23 00:00:00,0.14,254,4G
14696,326,2022-08-02 00:00:00,2.67,90,4G
14697,319,2022-03-15 00:00:00,4.54,192,4G
14698,164,2022-03-02 00:00:00,1.17,252,4G
14699,386,2023-11-29 00:00:00,5.19,277,5G
14700,406,2023-06-27 00:00:00,0.6,142,4G
14701,224,2022-08-07 00:00:00,0.98,243,5G
14702,272,2022-01-12 00:00:00,0.41,211,4G
14703,146,2024-03-24 00:00:00,2.42,194,4G
14704,453,2023-02-19 00:00:00,1.36,269,4G
14705,438,2022-02-01 00:00:00,2.38,18,4G
14706,356,2022-06-09 00:00:00,3.59,39,4G
14707,30,2022-08-25 00:00:00,1.97,97,4G
14708,45,2024-01-09 00:00:00,2.47,3,4G
14709,275,2022-06-30 00:00:00,6.84,32,5G
14710,471,2024-04-08 00:00:00,0.89,298,5G
14711,34,2023-07-12 00:00:00,1.11,164,5G
14712,141,2022-12-07 00:00:00,3.16,26,4G
14713,427,2023-04-03 00:00:00,2.36,172,4G
14714,318,2022-03-21 00:00:00,0.49,112,4G
14715,374,2023-10-09 00:00:00,1.18,94,4G
14716,221,2024-02-11 00:00:00,1.58,232,4G
14717,356,2024-03-30 00:00:00,1.36,133,4G
14718,22,2024-01-29 00:00:00,0.49,123,4G
14719,180,2023-04-18 00:00:00,6.46,115,5G
14720,436,2023-11-02 00:00:00,3.59,12,5G
14721,367,2023-12-16 00:00:00,1.64,164,4G
14722,420,2022-04-22 00:00:00,2.85,207,4G
14723,329,2022-10-19 00:00:00,5.69,84,5G
14724,231,2024-04-01 00:00:00,0.37,247,4G
14725,499,2023-09-23 00:00:00,0.72,55,4G
14726,403,2023-01-18 00:00:00,1.96,171,4G
14727,38,2022-01-17 00:00:00,4.01,140,4G
14728,70,2023-05-08 00:00:00,0.09,131,4G
14729,116,2022-11-27 00:00:00,10.34,200,5G
14730,239,2024-01-09 00:00:00,1.52,288,4G
14731,335,2024-05-22 00:00:00,1.11,178,4G
14732,441,2023-05-01 00:00:00,0.87,28,4G
14733,148,2023-02-10 00:00:00,0.48,35,5G
14734,9,2022-04-27 00:00:00,3.92,108,4G
14735,288,2023-07-09 00:00:00,7.78,145,4G
14736,388,2024-05-29 00:00:00,1.33,275,4G
14737,50,2022-04-25 00:00:00,7.61,145,4G
14738,338,2024-03-05 00:00:00,4.34,167,4G
14739,5,2023-07-03 00:00:00,1.64,256,4G
14740,404,2024-03-24 00:00:00,2.8,274,5G
14741,343,2023-09-17 00:00:00,1.43,86,5G
14742,126,2023-07-01 00:00:00,2.05,153,4G
14743,75,2023-10-06 00:00:00,0.15,284,4G
14744,165,2022-12-02 00:00:00,2.98,97,4G
14745,278,2022-12-02 00:00:00,0.14,210,5G
14746,442,2024-06-07 00:00:00,4.25,47,4G
14747,324,2024-01-10 00:00:00,4.36,273,5G
14748,477,2022-05-27 00:00:00,0.68,193,4G
14749,300,2022-05-02 00:00:00,0.98,251,5G
14750,290,2022-03-22 00:00:00,1.64,282,5G
14751,77,2023-11-16 00:00:00,2.27,261,5G
14752,298,2023-10-28 00:00:00,0.85,261,4G
14753,137,2023-10-24 00:00:00,2.24,30,4G
14754,106,2023-01-10 00:00:00,0.88,104,4G
14755,95,2023-07-24 00:00:00,0.14,168,4G
14756,135,2022-03-04 00:00:00,0.01,235,4G
14757,68,2023-05-19 00:00:00,0.27,273,4G
14758,147,2023-10-30 00:00:00,3.93,229,4G
14759,490,2023-03-25 00:00:00,8.14,22,4G
14760,478,2023-03-04 00:00:00,1.39,163,4G
14761,159,2024-05-17 00:00:00,1.8,280,4G
14762,384,2023-03-03 00:00:00,0.4,6,4G
14763,163,2023-02-25 00:00:00,2,209,4G
14764,441,2022-11-18 00:00:00,0.39,252,5G
14765,341,2023-11-11 00:00:00,2.36,132,4G
14766,189,2022-06-15 00:00:00,6.77,273,4G
14767,415,2023-08-20 00:00:00,0.54,105,4G
14768,339,2023-10-11 00:00:00,3.62,231,4G
14769,95,2023-04-06 00:00:00,0.06,32,4G
14770,181,2023-04-04 00:00:00,1.18,78,5G
14771,288,2022-07-08 00:00:00,0.29,34,4G
14772,322,2023-04-09 00:00:00,1.09,109,4G
14773,187,2023-01-14 00:00:00,0.48,62,4G
14774,372,2022-01-02 00:00:00,1.17,296,4G
14775,138,2023-09-10 00:00:00,1.35,177,5G
14776,130,2022-12-30 00:00:00,0.89,231,4G
14777,194,2022-03-13 00:00:00,2.67,103,5G
14778,316,2023-03-03 00:00:00,6.28,293,4G
14779,472,2023-09-30 00:00:00,1.28,34,5G
14780,273,2022-06-19 00:00:00,0.53,193,4G
14781,352,2022-07-24 00:00:00,0.79,173,4G
14782,144,2024-04-04 00:00:00,4.81,101,5G
14783,16,2022-12-03 00:00:00,2.12,292,4G
14784,302,2023-04-17 00:00:00,1.52,84,4G
14785,423,2022-07-14 00:00:00,0.41,200,4G
14786,245,2023-11-01 00:00:00,1.49,172,4G
14787,415,2023-10-15 00:00:00,0.82,28,4G
14788,107,2022-10-02 00:00:00,7.17,296,4G
14789,88,2022-01-07 00:00:00,5.39,55,4G
14790,129,2023-07-20 00:00:00,0.22,15,4G
14791,395,2023-09-08 00:00:00,1.82,139,4G
14792,375,2024-05-03 00:00:00,0.64,65,4G
14793,341,2024-04-29 00:00:00,1.32,146,5G
14794,4,2023-07-27 00:00:00,5.24,157,4G
14795,327,2023-08-22 00:00:00,1.87,68,5G
14796,410,2024-02-09 00:00:00,1.02,22,4G
14797,367,2022-06-27 00:00:00,0.58,189,4G
14798,306,2022-08-30 00:00:00,4.03,247,4G
14799,396,2022-07-22 00:00:00,2.45,144,4G
14800,95,2023-06-27 00:00:00,1.58,176,4G
14801,209,2024-03-11 00:00:00,0.61,194,4G
14802,225,2023-04-07 00:00:00,1.02,12,4G
14803,459,2022-03-21 00:00:00,8.04,165,5G
14804,348,2023-06-07 00:00:00,1.84,149,5G
14805,480,2023-02-21 00:00:00,1.28,44,4G
14806,321,2024-02-05 00:00:00,1.84,173,4G
14807,47,2023-01-19 00:00:00,3.77,166,4G
14808,476,2023-01-26 00:00:00,1.04,196,4G
14809,181,2024-06-14 00:00:00,0.49,205,4G
14810,106,2024-03-09 00:00:00,2.2,81,4G
14811,199,2023-11-19 00:00:00,2.74,67,5G
14812,386,2022-05-06 00:00:00,3.12,96,4G
14813,106,2023-05-09 00:00:00,5.34,166,4G
14814,280,2022-02-16 00:00:00,1.16,76,5G
14815,260,2023-12-19 00:00:00,0.2,236,4G
14816,108,2023-04-21 00:00:00,7.95,195,4G
14817,19,2023-09-11 00:00:00,1.43,290,5G
14818,410,2023-04-09 00:00:00,2.44,135,4G
14819,459,2024-02-26 00:00:00,2.74,295,4G
14820,296,2024-04-28 00:00:00,1.98,35,4G
14821,306,2022-05-03 00:00:00,0.57,247,4G
14822,171,2023-04-19 00:00:00,3.52,253,5G
14823,331,2022-05-14 00:00:00,4.07,213,4G
14824,493,2023-09-11 00:00:00,2.01,251,4G
14825,195,2024-03-27 00:00:00,1.68,69,4G
14826,12,2024-04-20 00:00:00,0.3,233,5G
14827,195,2023-07-16 00:00:00,0.22,15,4G
14828,490,2024-04-28 00:00:00,1.04,173,4G
14829,283,2023-08-30 00:00:00,0.93,186,5G
14830,369,2024-02-19 00:00:00,7.68,293,5G
14831,182,2022-01-23 00:00:00,3.83,224,4G
14832,450,2023-07-20 00:00:00,2.7,273,4G
14833,305,2024-06-04 00:00:00,1.82,11,4G
14834,144,2024-02-05 00:00:00,0.46,218,4G
14835,386,2022-08-23 00:00:00,9.59,0,4G
14836,316,2022-02-28 00:00:00,1.18,110,4G
14837,182,2022-06-13 00:00:00,0.28,276,4G
14838,30,2024-02-10 00:00:00,1.7,128,4G
14839,84,2024-04-05 00:00:00,5.18,92,5G
14840,166,2022-08-04 00:00:00,5.46,38,4G
14841,284,2022-07-02 00:00:00,0.03,158,4G
14842,281,2023-07-23 00:00:00,5.44,185,5G
14843,96,2023-10-19 00:00:00,0.79,255,4G
14844,381,2022-03-31 00:00:00,0.1,238,4G
14845,266,2022-11-07 00:00:00,4.71,103,4G
14846,444,2023-07-11 00:00:00,4.99,28,4G
14847,298,2022-09-14 00:00:00,2.27,88,4G
14848,296,2023-06-17 00:00:00,2.14,50,4G
14849,225,2023-06-17 00:00:00,4.19,146,4G
14850,333,2022-02-21 00:00:00,3.86,35,4G
14851,361,2022-12-04 00:00:00,5.52,283,4G
14852,374,2022-06-20 00:00:00,2.01,100,4G
14853,42,2022-03-08 00:00:00,8.58,106,4G
14854,303,2023-09-17 00:00:00,13.9,290,4G
14855,421,2022-10-27 00:00:00,0.31,104,5G
14856,246,2023-11-03 00:00:00,4.74,220,4G
14857,208,2024-02-17 00:00:00,1.73,75,4G
14858,237,2024-04-11 00:00:00,1.23,226,4G
14859,22,2022-08-20 00:00:00,2.37,83,4G
14860,185,2024-04-16 00:00:00,0.14,75,5G
14861,468,2022-03-09 00:00:00,1.77,248,5G
14862,242,2023-05-21 00:00:00,5.12,254,4G
14863,363,2022-01-28 00:00:00,0.6,49,5G
14864,283,2023-09-20 00:00:00,1.39,209,4G
14865,41,2022-02-20 00:00:00,7.01,157,5G
14866,336,2023-11-24 00:00:00,1.4,232,4G
14867,162,2022-09-17 00:00:00,1.11,76,4G
14868,160,2023-08-14 00:00:00,1.45,222,5G
14869,474,2024-02-24 00:00:00,1.83,120,4G
14870,89,2023-09-12 00:00:00,2.5,106,5G
14871,322,2023-08-09 00:00:00,4.03,240,4G
14872,12,2023-11-18 00:00:00,1.5,27,4G
14873,424,2022-07-03 00:00:00,4.25,191,4G
14874,73,2022-01-23 00:00:00,1.91,248,4G
14875,76,2024-02-25 00:00:00,1.03,212,4G
14876,346,2022-05-09 00:00:00,2.68,20,4G
14877,201,2022-10-18 00:00:00,3.16,154,4G
14878,10,2024-04-11 00:00:00,2.04,26,5G
14879,352,2023-05-16 00:00:00,0.15,76,4G
14880,226,2022-07-05 00:00:00,0.47,56,5G
14881,176,2023-04-24 00:00:00,0.84,118,4G
14882,276,2023-07-25 00:00:00,0.83,164,4G
14883,39,2023-05-07 00:00:00,2.8,63,4G
14884,60,2023-05-28 00:00:00,0.05,47,5G
14885,66,2023-10-05 00:00:00,3.52,149,4G
14886,321,2022-03-08 00:00:00,0.77,157,4G
14887,435,2024-03-15 00:00:00,0.93,155,5G
