issue_id,customer_id,issue_date,issue_type,resolution_time_hrs,resolved
21406,219,2024-04-22 00:00:00,No Signal,71,No
21407,420,2022-10-13 00:00:00,Slow Internet,45,Yes
21408,52,2023-10-27 00:00:00,Slow Internet,62,Yes
21409,22,2022-12-02 00:00:00,Slow Internet,30,Yes
21410,422,2023-07-24 00:00:00,Call Drop,14,Yes
21411,99,2022-11-09 00:00:00,No Signal,53,Yes
21412,446,2023-08-22 00:00:00,Call Drop,10,Yes
21413,449,2022-05-03 00:00:00,Slow Internet,31,Yes
21414,131,2023-12-04 00:00:00,No Signal,6,Yes
21415,88,2024-05-14 00:00:00,Slow Internet,19,Yes
21416,136,2023-01-06 00:00:00,No Signal,12,Yes
21417,496,2024-03-15 00:00:00,Call Drop,64,Yes
21418,374,2022-11-10 00:00:00,Call Drop,55,Yes
21419,39,2022-01-28 00:00:00,Call Drop,67,No
21420,18,2022-06-04 00:00:00,Call Drop,9,Yes
21421,105,2022-08-18 00:00:00,Call Drop,6,Yes
21422,387,2023-07-03 00:00:00,No Signal,1,Yes
21423,146,2022-01-06 00:00:00,No Signal,42,Yes
21424,336,2023-04-18 00:00:00,Slow Internet,55,Yes
21425,224,2022-11-14 00:00:00,No Signal,49,No
21426,117,2022-08-13 00:00:00,Slow Internet,30,Yes
21427,1,2022-02-02 00:00:00,Call Drop,35,Yes
21428,117,2022-03-30 00:00:00,No Signal,63,Yes
21429,384,2022-11-30 00:00:00,No Signal,22,Yes
21430,26,2022-02-09 00:00:00,Call Drop,43,Yes
21431,436,2023-11-12 00:00:00,Call Drop,28,Yes
21432,496,2023-01-10 00:00:00,Call Drop,18,Yes
21433,12,2022-10-25 00:00:00,Slow Internet,32,Yes
21434,294,2023-01-28 00:00:00,Slow Internet,69,Yes
21435,341,2022-01-18 00:00:00,No Signal,54,Yes
21436,169,2023-06-11 00:00:00,Call Drop,34,Yes
21437,53,2022-05-12 00:00:00,No Signal,31,Yes
21438,269,2022-10-17 00:00:00,Call Drop,4,Yes
21439,248,2024-04-09 00:00:00,Call Drop,14,Yes
21440,128,2024-03-16 00:00:00,Call Drop,15,Yes
21441,76,2022-07-28 00:00:00,Call Drop,60,Yes
21442,269,2022-11-23 00:00:00,Call Drop,20,Yes
21443,146,2023-05-18 00:00:00,Slow Internet,20,Yes
21444,403,2022-10-06 00:00:00,No Signal,49,Yes
21445,403,2023-01-17 00:00:00,Call Drop,68,Yes
21446,499,2024-02-27 00:00:00,Slow Internet,18,Yes
21447,454,2022-11-05 00:00:00,Slow Internet,24,Yes
21448,48,2024-06-16 00:00:00,Call Drop,27,Yes
21449,199,2022-10-04 00:00:00,Call Drop,33,Yes
21450,71,2022-03-17 00:00:00,Slow Internet,64,Yes
21451,412,2022-10-25 00:00:00,Call Drop,25,Yes
21452,92,2024-04-04 00:00:00,Slow Internet,69,Yes
21453,403,2023-01-13 00:00:00,Call Drop,18,Yes
21454,464,2023-03-09 00:00:00,Slow Internet,45,Yes
21455,209,2024-05-08 00:00:00,Call Drop,20,No
21456,342,2022-04-22 00:00:00,Slow Internet,35,Yes
21457,339,2024-02-17 00:00:00,No Signal,6,No
21458,48,2022-03-13 00:00:00,Call Drop,9,Yes
21459,29,2022-11-13 00:00:00,Call Drop,52,No
21460,176,2022-01-21 00:00:00,Slow Internet,28,Yes
21461,19,2022-07-07 00:00:00,Call Drop,19,Yes
21462,495,2022-05-01 00:00:00,No Signal,63,Yes
21463,355,2022-12-08 00:00:00,No Signal,7,Yes
21464,47,2023-10-15 00:00:00,Slow Internet,37,No
21465,345,2022-10-31 00:00:00,Slow Internet,36,Yes
21466,60,2023-03-23 00:00:00,Call Drop,17,Yes
21467,176,2023-12-17 00:00:00,Slow Internet,37,Yes
21468,255,2023-12-22 00:00:00,No Signal,60,Yes
21469,404,2023-05-11 00:00:00,No Signal,49,Yes
21470,229,2023-06-05 00:00:00,Call Drop,56,Yes
21471,147,2022-07-04 00:00:00,No Signal,34,Yes
21472,298,2024-05-30 00:00:00,Slow Internet,30,Yes
21473,333,2024-06-06 00:00:00,Call Drop,27,No
21474,239,2024-03-18 00:00:00,Call Drop,51,Yes
21475,332,2022-11-28 00:00:00,Call Drop,9,Yes
21476,433,2023-12-14 00:00:00,Slow Internet,20,Yes
21477,399,2023-07-30 00:00:00,Call Drop,47,Yes
21478,188,2022-12-16 00:00:00,Call Drop,19,Yes
21479,324,2024-04-17 00:00:00,No Signal,68,Yes
21480,335,2022-11-16 00:00:00,No Signal,12,Yes
21481,209,2023-06-21 00:00:00,Call Drop,5,Yes
21482,411,2023-02-16 00:00:00,Slow Internet,69,Yes
21483,75,2022-06-05 00:00:00,Slow Internet,25,No
21484,183,2024-01-03 00:00:00,Slow Internet,31,Yes
21485,87,2024-03-14 00:00:00,Slow Internet,46,Yes
21486,271,2023-10-13 00:00:00,No Signal,34,Yes
21487,180,2023-06-17 00:00:00,Slow Internet,41,Yes
21488,415,2023-05-17 00:00:00,Slow Internet,68,No
21489,245,2023-05-01 00:00:00,Call Drop,38,Yes
21490,346,2022-06-03 00:00:00,Slow Internet,46,No
21491,7,2022-03-09 00:00:00,Slow Internet,69,No
21492,269,2023-05-07 00:00:00,Slow Internet,27,Yes
21493,438,2022-02-10 00:00:00,Slow Internet,43,Yes
21494,13,2023-06-11 00:00:00,No Signal,71,Yes
21495,500,2024-03-01 00:00:00,Call Drop,45,Yes
21496,404,2022-06-18 00:00:00,No Signal,18,Yes
21497,226,2023-10-08 00:00:00,Call Drop,32,No
21498,266,2023-12-12 00:00:00,Call Drop,2,Yes
21499,242,2024-01-20 00:00:00,Call Drop,41,Yes
21500,380,2022-04-22 00:00:00,Call Drop,20,Yes
21501,180,2023-04-08 00:00:00,No Signal,58,Yes
21502,421,2022-02-21 00:00:00,Call Drop,38,Yes
21503,180,2023-10-11 00:00:00,Slow Internet,1,Yes
21504,126,2022-09-12 00:00:00,Slow Internet,69,Yes
21505,499,2023-09-19 00:00:00,Call Drop,54,Yes
21506,283,2022-06-07 00:00:00,Slow Internet,14,Yes
21507,418,2022-10-27 00:00:00,Slow Internet,25,Yes
21508,356,2023-03-03 00:00:00,Call Drop,9,Yes
21509,190,2024-02-15 00:00:00,Call Drop,61,Yes
21510,16,2024-05-16 00:00:00,Call Drop,52,No
21511,315,2022-11-03 00:00:00,No Signal,8,Yes
21512,21,2022-04-09 00:00:00,Call Drop,16,Yes
21513,16,2022-05-01 00:00:00,Call Drop,8,Yes
21514,465,2023-08-25 00:00:00,No Signal,23,Yes
21515,463,2022-01-30 00:00:00,Slow Internet,34,Yes
21516,269,2022-08-18 00:00:00,No Signal,18,Yes
21517,33,2023-10-13 00:00:00,Slow Internet,44,Yes
21518,182,2022-09-11 00:00:00,No Signal,15,Yes
21519,69,2023-02-08 00:00:00,Call Drop,15,Yes
21520,411,2023-05-09 00:00:00,No Signal,23,Yes
21521,52,2022-01-31 00:00:00,Call Drop,65,Yes
21522,65,2022-06-11 00:00:00,Slow Internet,71,No
21523,300,2023-03-08 00:00:00,Call Drop,32,No
21524,414,2022-06-05 00:00:00,No Signal,32,Yes
21525,407,2022-11-19 00:00:00,No Signal,33,Yes
21526,335,2023-09-21 00:00:00,Slow Internet,43,Yes
21527,228,2022-07-10 00:00:00,Call Drop,13,Yes
21528,467,2022-06-25 00:00:00,Slow Internet,9,Yes
21529,222,2023-06-01 00:00:00,Call Drop,62,Yes
21530,272,2024-04-24 00:00:00,Call Drop,57,Yes
21531,439,2023-06-08 00:00:00,Slow Internet,48,Yes
21532,18,2023-07-25 00:00:00,Slow Internet,43,Yes
21533,218,2024-04-12 00:00:00,Call Drop,67,Yes
21534,273,2024-03-30 00:00:00,Slow Internet,32,Yes
21535,459,2024-03-21 00:00:00,Call Drop,60,Yes
21536,308,2024-02-01 00:00:00,Slow Internet,1,Yes
21537,173,2022-12-05 00:00:00,Slow Internet,57,Yes
21538,56,2023-08-28 00:00:00,Slow Internet,69,Yes
21539,349,2022-11-15 00:00:00,No Signal,69,No
21540,438,2022-04-21 00:00:00,Slow Internet,68,Yes
21541,9,2024-03-28 00:00:00,No Signal,61,Yes
21542,497,2024-05-29 00:00:00,Call Drop,8,Yes
21543,401,2024-03-17 00:00:00,Call Drop,7,Yes
21544,283,2023-04-18 00:00:00,Slow Internet,37,No
21545,293,2024-04-27 00:00:00,No Signal,42,No
21546,22,2022-01-17 00:00:00,Call Drop,32,Yes
21547,72,2022-08-08 00:00:00,No Signal,17,Yes
21548,451,2023-05-02 00:00:00,No Signal,28,No
21549,422,2024-03-21 00:00:00,Call Drop,70,Yes
21550,355,2022-11-01 00:00:00,No Signal,48,No
21551,480,2023-06-01 00:00:00,No Signal,54,Yes
21552,328,2022-05-09 00:00:00,Call Drop,42,Yes
21553,172,2024-04-14 00:00:00,Slow Internet,36,Yes
21554,123,2023-09-16 00:00:00,Slow Internet,66,Yes
21555,91,2022-01-24 00:00:00,No Signal,31,Yes
21556,224,2023-06-25 00:00:00,Slow Internet,65,Yes
21557,292,2022-05-12 00:00:00,Call Drop,3,Yes
21558,354,2023-07-10 00:00:00,Call Drop,13,Yes
21559,252,2022-11-17 00:00:00,Call Drop,31,Yes
21560,409,2023-05-12 00:00:00,No Signal,29,Yes
21561,479,2024-06-06 00:00:00,Call Drop,57,Yes
21562,298,2023-12-20 00:00:00,No Signal,33,Yes
21563,367,2023-01-17 00:00:00,No Signal,53,Yes
21564,256,2022-08-04 00:00:00,Call Drop,10,Yes
21565,13,2024-01-26 00:00:00,Call Drop,63,Yes
21566,440,2023-06-27 00:00:00,No Signal,65,Yes
21567,335,2024-02-17 00:00:00,Call Drop,2,Yes
21568,118,2022-01-11 00:00:00,Slow Internet,2,Yes
21569,435,2022-03-23 00:00:00,No Signal,69,Yes
21570,178,2022-06-05 00:00:00,No Signal,37,Yes
21571,461,2022-06-15 00:00:00,Call Drop,2,Yes
21572,308,2022-07-27 00:00:00,Call Drop,61,Yes
21573,500,2022-01-24 00:00:00,No Signal,40,Yes
21574,161,2024-03-17 00:00:00,No Signal,63,Yes
21575,95,2024-06-05 00:00:00,No Signal,25,Yes
21576,409,2023-11-22 00:00:00,Call Drop,38,Yes
21577,368,2022-11-28 00:00:00,No Signal,37,Yes
21578,314,2023-07-16 00:00:00,Slow Internet,27,No
21579,168,2023-06-03 00:00:00,Slow Internet,50,Yes
21580,87,2023-05-26 00:00:00,Call Drop,34,Yes
21581,422,2023-09-04 00:00:00,No Signal,44,No
21582,3,2023-08-16 00:00:00,No Signal,4,Yes
21583,372,2022-08-29 00:00:00,Slow Internet,52,Yes
21584,16,2024-04-15 00:00:00,No Signal,55,Yes
21585,130,2022-06-30 00:00:00,Call Drop,12,Yes
21586,23,2022-10-20 00:00:00,Call Drop,14,Yes
21587,98,2022-03-24 00:00:00,Call Drop,35,Yes
21588,158,2023-07-20 00:00:00,No Signal,6,Yes
21589,239,2022-03-31 00:00:00,No Signal,47,No
21590,10,2023-03-15 00:00:00,Slow Internet,23,Yes
21591,321,2023-12-16 00:00:00,Slow Internet,68,Yes
21592,22,2023-06-27 00:00:00,Call Drop,65,Yes
21593,308,2022-07-12 00:00:00,No Signal,59,No
21594,367,2023-05-03 00:00:00,No Signal,9,No
21595,184,2023-09-04 00:00:00,Call Drop,58,Yes
21596,417,2022-12-15 00:00:00,Call Drop,48,Yes
21597,217,2022-03-30 00:00:00,Slow Internet,63,Yes
21598,214,2022-05-03 00:00:00,Slow Internet,9,Yes
21599,336,2023-01-09 00:00:00,Call Drop,44,Yes
21600,158,2022-02-16 00:00:00,No Signal,46,No
21601,210,2023-03-09 00:00:00,Slow Internet,15,Yes
21602,408,2022-05-26 00:00:00,Call Drop,53,Yes
21603,133,2022-01-03 00:00:00,No Signal,48,Yes
21604,53,2023-06-14 00:00:00,Call Drop,42,Yes
21605,229,2022-11-10 00:00:00,No Signal,17,Yes
21606,183,2022-11-23 00:00:00,Slow Internet,35,Yes
21607,23,2022-03-22 00:00:00,No Signal,31,Yes
21608,106,2022-06-02 00:00:00,No Signal,4,Yes
21609,91,2023-02-06 00:00:00,Call Drop,48,Yes
21610,119,2024-03-30 00:00:00,No Signal,14,Yes
21611,460,2023-05-03 00:00:00,Slow Internet,25,Yes
21612,138,2024-03-21 00:00:00,Call Drop,46,Yes
21613,482,2022-03-08 00:00:00,Call Drop,48,Yes
21614,120,2022-03-30 00:00:00,Call Drop,40,Yes
21615,161,2022-05-15 00:00:00,Call Drop,50,Yes
21616,208,2024-05-28 00:00:00,Call Drop,7,Yes
21617,349,2022-07-21 00:00:00,Call Drop,60,Yes
21618,318,2023-03-04 00:00:00,Call Drop,35,Yes
21619,338,2022-06-28 00:00:00,Slow Internet,63,Yes
21620,155,2022-12-05 00:00:00,Slow Internet,20,Yes
21621,263,2022-03-20 00:00:00,Call Drop,16,Yes
21622,356,2023-08-20 00:00:00,No Signal,22,Yes
21623,155,2023-06-17 00:00:00,Call Drop,36,Yes
21624,330,2023-01-13 00:00:00,Call Drop,19,Yes
21625,394,2022-06-14 00:00:00,Call Drop,2,Yes
21626,459,2023-06-24 00:00:00,No Signal,68,No
21627,313,2024-01-19 00:00:00,Slow Internet,7,Yes
21628,286,2024-03-10 00:00:00,No Signal,47,Yes
21629,259,2023-11-28 00:00:00,No Signal,49,Yes
21630,157,2024-04-01 00:00:00,No Signal,43,Yes
21631,14,2022-06-04 00:00:00,No Signal,32,Yes
21632,77,2022-05-03 00:00:00,Call Drop,17,Yes
21633,339,2023-08-22 00:00:00,Slow Internet,14,Yes
21634,409,2022-07-21 00:00:00,No Signal,32,Yes
21635,394,2022-02-09 00:00:00,Slow Internet,60,Yes
21636,335,2022-06-18 00:00:00,Call Drop,60,Yes
21637,220,2022-03-11 00:00:00,Call Drop,52,Yes
21638,232,2024-03-02 00:00:00,Slow Internet,66,Yes
21639,433,2022-11-26 00:00:00,Call Drop,4,Yes
21640,294,2023-03-16 00:00:00,Slow Internet,63,Yes
21641,455,2023-02-03 00:00:00,No Signal,33,Yes
21642,142,2023-05-08 00:00:00,Call Drop,1,No
21643,251,2022-12-20 00:00:00,Call Drop,64,Yes
21644,414,2022-11-24 00:00:00,Slow Internet,37,Yes
21645,296,2023-05-13 00:00:00,Call Drop,70,Yes
21646,140,2023-02-23 00:00:00,No Signal,7,Yes
21647,476,2023-05-18 00:00:00,Call Drop,24,Yes
21648,498,2023-06-23 00:00:00,Call Drop,68,Yes
21649,142,2022-12-11 00:00:00,Call Drop,55,Yes
21650,129,2023-10-05 00:00:00,Slow Internet,3,Yes
21651,324,2024-02-28 00:00:00,No Signal,23,No
21652,305,2023-01-12 00:00:00,No Signal,36,Yes
21653,18,2022-10-22 00:00:00,Call Drop,57,Yes
21654,243,2022-10-15 00:00:00,Call Drop,48,Yes
21655,164,2022-09-11 00:00:00,Slow Internet,13,Yes
21656,320,2023-03-10 00:00:00,No Signal,61,Yes
21657,96,2023-05-16 00:00:00,Call Drop,24,Yes
21658,28,2022-03-26 00:00:00,No Signal,43,Yes
21659,476,2023-06-05 00:00:00,Call Drop,33,Yes
21660,230,2023-07-16 00:00:00,Call Drop,24,Yes
21661,416,2023-05-28 00:00:00,Slow Internet,22,Yes
21662,456,2023-05-31 00:00:00,No Signal,52,Yes
21663,25,2023-05-31 00:00:00,No Signal,6,Yes
21664,175,2023-05-12 00:00:00,Call Drop,19,Yes
21665,404,2023-08-25 00:00:00,Call Drop,29,Yes
21666,161,2022-06-11 00:00:00,Slow Internet,64,Yes
21667,30,2023-10-29 00:00:00,Call Drop,14,Yes
21668,165,2023-06-11 00:00:00,No Signal,30,Yes
21669,208,2022-12-31 00:00:00,Slow Internet,71,Yes
21670,437,2023-06-28 00:00:00,No Signal,21,Yes
21671,473,2023-03-01 00:00:00,Slow Internet,65,Yes
21672,102,2023-07-29 00:00:00,No Signal,4,Yes
21673,373,2022-12-30 00:00:00,Call Drop,46,Yes
21674,106,2022-04-18 00:00:00,No Signal,8,Yes
21675,330,2022-01-14 00:00:00,No Signal,18,Yes
21676,69,2022-01-23 00:00:00,Slow Internet,60,Yes
21677,8,2023-09-15 00:00:00,No Signal,45,Yes
21678,123,2022-11-17 00:00:00,Call Drop,31,Yes
21679,353,2023-05-25 00:00:00,Slow Internet,28,Yes
21680,101,2023-11-03 00:00:00,Slow Internet,64,Yes
21681,1,2022-02-10 00:00:00,No Signal,37,Yes
21682,351,2024-03-04 00:00:00,Slow Internet,67,Yes
21683,7,2022-10-31 00:00:00,Call Drop,68,No
21684,318,2023-10-18 00:00:00,No Signal,35,Yes
21685,111,2023-02-19 00:00:00,Call Drop,36,Yes
21686,343,2023-03-26 00:00:00,No Signal,57,Yes
21687,186,2024-03-10 00:00:00,No Signal,70,Yes
21688,216,2023-01-29 00:00:00,Slow Internet,4,Yes
21689,462,2023-10-27 00:00:00,Slow Internet,49,Yes
21690,343,2023-08-17 00:00:00,Slow Internet,39,Yes
21691,123,2022-12-31 00:00:00,No Signal,18,Yes
21692,201,2024-01-08 00:00:00,Slow Internet,60,Yes
21693,8,2023-03-05 00:00:00,Call Drop,10,Yes
21694,64,2022-06-01 00:00:00,Slow Internet,23,Yes
21695,136,2022-09-16 00:00:00,Call Drop,68,Yes
21696,387,2024-04-09 00:00:00,Slow Internet,59,Yes
21697,383,2023-08-14 00:00:00,No Signal,7,Yes
21698,186,2023-12-08 00:00:00,Slow Internet,13,Yes
21699,127,2022-08-11 00:00:00,Call Drop,3,Yes
21700,416,2022-09-23 00:00:00,Call Drop,40,Yes
21701,372,2022-08-18 00:00:00,Slow Internet,11,Yes
21702,452,2023-03-15 00:00:00,Call Drop,51,Yes
21703,49,2022-05-30 00:00:00,No Signal,23,Yes
21704,166,2023-04-02 00:00:00,Slow Internet,32,Yes
21705,386,2022-05-16 00:00:00,Call Drop,41,Yes
21706,127,2023-09-27 00:00:00,Slow Internet,42,Yes
21707,393,2024-05-19 00:00:00,Slow Internet,38,Yes
21708,302,2023-02-03 00:00:00,Slow Internet,67,Yes
21709,321,2023-09-14 00:00:00,Slow Internet,42,Yes
21710,177,2022-05-23 00:00:00,Slow Internet,43,Yes
21711,203,2022-03-11 00:00:00,No Signal,33,No
21712,157,2022-02-23 00:00:00,Slow Internet,37,Yes
21713,346,2024-04-23 00:00:00,No Signal,57,Yes
21714,219,2023-02-07 00:00:00,Slow Internet,64,Yes
21715,486,2023-07-06 00:00:00,Call Drop,64,Yes
21716,285,2023-12-10 00:00:00,Slow Internet,60,Yes
21717,289,2022-01-27 00:00:00,Slow Internet,52,No
21718,28,2024-04-21 00:00:00,Call Drop,68,No
21719,351,2022-10-26 00:00:00,No Signal,27,Yes
21720,83,2023-11-23 00:00:00,No Signal,59,Yes
21721,112,2023-07-12 00:00:00,No Signal,19,No
21722,154,2023-10-16 00:00:00,No Signal,3,Yes
21723,370,2022-11-16 00:00:00,Call Drop,39,Yes
21724,29,2023-03-21 00:00:00,No Signal,66,Yes
21725,395,2022-04-08 00:00:00,No Signal,56,Yes
21726,489,2022-05-06 00:00:00,No Signal,6,Yes
21727,480,2022-02-27 00:00:00,No Signal,28,Yes
21728,213,2022-06-26 00:00:00,No Signal,48,Yes
21729,102,2023-12-20 00:00:00,Slow Internet,48,Yes
21730,418,2022-10-12 00:00:00,Slow Internet,67,Yes
21731,360,2023-10-28 00:00:00,No Signal,54,Yes
21732,214,2022-01-27 00:00:00,Call Drop,16,Yes
21733,304,2023-03-27 00:00:00,Call Drop,35,Yes
21734,155,2022-11-19 00:00:00,Slow Internet,30,Yes
21735,380,2023-11-06 00:00:00,Call Drop,48,Yes
21736,200,2022-09-07 00:00:00,Slow Internet,69,No
21737,168,2023-12-01 00:00:00,No Signal,8,Yes
21738,238,2023-01-05 00:00:00,No Signal,51,Yes
21739,159,2024-04-25 00:00:00,Call Drop,10,Yes
21740,193,2022-03-31 00:00:00,Call Drop,28,Yes
21741,167,2022-05-11 00:00:00,Call Drop,36,Yes
21742,226,2024-03-20 00:00:00,No Signal,60,Yes
21743,367,2023-06-09 00:00:00,No Signal,10,Yes
21744,251,2022-01-29 00:00:00,Call Drop,14,Yes
21745,280,2024-02-16 00:00:00,Call Drop,63,Yes
21746,476,2023-06-28 00:00:00,Call Drop,47,Yes
21747,498,2023-10-24 00:00:00,Call Drop,69,Yes
21748,452,2022-03-27 00:00:00,Slow Internet,56,Yes
21749,466,2022-02-27 00:00:00,Call Drop,6,Yes
21750,221,2022-02-26 00:00:00,Call Drop,19,Yes
21751,23,2023-01-29 00:00:00,Slow Internet,52,Yes
21752,485,2022-01-25 00:00:00,Slow Internet,62,Yes
21753,189,2022-07-09 00:00:00,Slow Internet,49,Yes
21754,411,2022-03-17 00:00:00,Slow Internet,11,Yes
21755,272,2023-01-06 00:00:00,Call Drop,46,Yes
21756,429,2024-06-17 00:00:00,No Signal,69,Yes
21757,27,2024-04-30 00:00:00,No Signal,45,Yes
21758,457,2024-01-07 00:00:00,No Signal,58,Yes
21759,389,2023-05-21 00:00:00,No Signal,32,Yes
21760,443,2022-07-02 00:00:00,No Signal,10,Yes
21761,456,2022-06-03 00:00:00,No Signal,13,No
21762,210,2022-09-26 00:00:00,Slow Internet,13,Yes
21763,35,2022-10-05 00:00:00,Slow Internet,36,Yes
21764,198,2022-12-06 00:00:00,No Signal,19,Yes
21765,491,2024-05-24 00:00:00,Call Drop,7,Yes
21766,471,2022-01-23 00:00:00,Call Drop,15,Yes
21767,174,2023-03-08 00:00:00,No Signal,46,Yes
21768,218,2023-06-10 00:00:00,Call Drop,48,Yes
21769,56,2023-08-29 00:00:00,Slow Internet,66,Yes
21770,383,2022-12-09 00:00:00,Slow Internet,4,Yes
21771,499,2024-05-28 00:00:00,Call Drop,3,Yes
21772,487,2022-02-21 00:00:00,No Signal,3,Yes
21773,152,2022-12-05 00:00:00,Slow Internet,69,Yes
21774,394,2022-02-10 00:00:00,Call Drop,28,Yes
21775,463,2023-11-07 00:00:00,Call Drop,23,Yes
21776,38,2023-06-02 00:00:00,Slow Internet,30,Yes
21777,468,2023-02-11 00:00:00,Slow Internet,62,Yes
21778,477,2022-05-18 00:00:00,No Signal,51,Yes
21779,198,2022-04-09 00:00:00,Call Drop,41,No
21780,432,2022-12-07 00:00:00,No Signal,64,Yes
21781,9,2024-01-06 00:00:00,Slow Internet,43,Yes
21782,499,2022-11-12 00:00:00,Call Drop,58,Yes
21783,178,2023-06-26 00:00:00,Slow Internet,59,Yes
21784,325,2022-08-13 00:00:00,Slow Internet,40,Yes
21785,176,2024-04-17 00:00:00,Slow Internet,46,Yes
21786,423,2022-09-18 00:00:00,No Signal,62,No
21787,467,2022-09-04 00:00:00,Slow Internet,49,Yes
21788,261,2022-03-20 00:00:00,No Signal,23,Yes
21789,84,2023-11-28 00:00:00,Slow Internet,44,Yes
21790,139,2024-03-21 00:00:00,Slow Internet,44,Yes
21791,242,2023-11-23 00:00:00,Call Drop,19,Yes
21792,316,2023-04-18 00:00:00,Slow Internet,44,Yes
21793,155,2022-03-18 00:00:00,Call Drop,11,No
21794,221,2022-09-19 00:00:00,Call Drop,60,Yes
21795,135,2024-01-11 00:00:00,No Signal,38,Yes
21796,188,2022-01-02 00:00:00,Call Drop,3,Yes
21797,178,2022-01-17 00:00:00,Call Drop,16,Yes
21798,67,2022-12-10 00:00:00,Slow Internet,9,Yes
21799,69,2022-01-12 00:00:00,Slow Internet,41,Yes
21800,439,2023-11-25 00:00:00,No Signal,38,Yes
21801,77,2024-04-25 00:00:00,Call Drop,69,Yes
21802,400,2022-01-07 00:00:00,Call Drop,65,Yes
21803,374,2022-09-03 00:00:00,No Signal,35,Yes
21804,12,2022-06-06 00:00:00,Slow Internet,35,Yes
21805,487,2022-06-23 00:00:00,Call Drop,48,Yes
21806,283,2023-05-02 00:00:00,No Signal,8,Yes
21807,246,2024-04-20 00:00:00,Slow Internet,27,Yes
21808,237,2024-04-25 00:00:00,No Signal,9,Yes
21809,252,2023-11-24 00:00:00,No Signal,30,Yes
21810,417,2022-10-08 00:00:00,Call Drop,14,Yes
21811,207,2022-11-05 00:00:00,Slow Internet,23,Yes
21812,341,2022-08-25 00:00:00,Call Drop,29,Yes
21813,108,2022-06-06 00:00:00,Call Drop,26,Yes
21814,209,2022-09-08 00:00:00,Slow Internet,15,Yes
21815,311,2022-08-09 00:00:00,Slow Internet,67,Yes
21816,308,2022-12-04 00:00:00,Slow Internet,16,Yes
21817,293,2022-08-11 00:00:00,Call Drop,13,No
21818,113,2022-07-30 00:00:00,Slow Internet,24,Yes
21819,376,2022-12-03 00:00:00,Slow Internet,62,Yes
21820,15,2022-05-14 00:00:00,Slow Internet,57,Yes
21821,340,2024-04-23 00:00:00,No Signal,36,Yes
21822,83,2024-02-10 00:00:00,Slow Internet,60,Yes
21823,65,2023-05-10 00:00:00,Call Drop,22,Yes
21824,452,2023-07-01 00:00:00,No Signal,3,Yes
21825,3,2022-07-02 00:00:00,Call Drop,36,Yes
21826,456,2024-03-25 00:00:00,No Signal,36,Yes
21827,361,2022-06-10 00:00:00,Slow Internet,10,Yes
21828,236,2023-08-28 00:00:00,No Signal,21,No
21829,389,2023-01-22 00:00:00,Call Drop,49,Yes
21830,393,2022-07-16 00:00:00,No Signal,9,Yes
21831,129,2024-04-06 00:00:00,Slow Internet,52,Yes
21832,247,2023-12-19 00:00:00,Slow Internet,48,No
21833,235,2023-04-29 00:00:00,Call Drop,60,Yes
21834,30,2023-05-17 00:00:00,No Signal,50,Yes
21835,71,2023-05-04 00:00:00,Call Drop,39,Yes
21836,470,2022-12-18 00:00:00,Call Drop,16,Yes
21837,148,2023-06-14 00:00:00,Call Drop,28,Yes
21838,93,2022-08-22 00:00:00,Slow Internet,6,Yes
21839,283,2024-06-12 00:00:00,No Signal,61,Yes
21840,217,2024-04-24 00:00:00,Slow Internet,6,No
21841,238,2023-08-01 00:00:00,Slow Internet,66,Yes
21842,227,2024-01-26 00:00:00,Slow Internet,40,Yes
21843,219,2023-02-13 00:00:00,No Signal,71,Yes
21844,319,2022-10-03 00:00:00,Slow Internet,62,Yes
21845,459,2023-12-12 00:00:00,Slow Internet,28,Yes
21846,337,2023-04-04 00:00:00,Slow Internet,47,Yes
21847,31,2023-03-29 00:00:00,No Signal,9,Yes
21848,466,2023-02-17 00:00:00,No Signal,52,Yes
21849,403,2022-01-18 00:00:00,Call Drop,15,Yes
21850,114,2022-03-13 00:00:00,Slow Internet,34,Yes
21851,102,2023-10-29 00:00:00,Slow Internet,20,Yes
21852,93,2023-01-13 00:00:00,No Signal,60,Yes
21853,207,2023-11-13 00:00:00,No Signal,58,Yes
21854,446,2024-04-13 00:00:00,Slow Internet,67,Yes
21855,391,2022-12-21 00:00:00,Call Drop,2,Yes
21856,229,2024-03-04 00:00:00,Call Drop,50,Yes
21857,421,2022-05-31 00:00:00,Slow Internet,14,Yes
21858,71,2022-09-18 00:00:00,Call Drop,56,Yes
21859,342,2022-03-21 00:00:00,Call Drop,69,Yes
21860,460,2022-04-16 00:00:00,Slow Internet,44,Yes
21861,136,2023-06-07 00:00:00,Call Drop,46,Yes
21862,441,2023-02-07 00:00:00,No Signal,6,Yes
21863,466,2023-12-21 00:00:00,Slow Internet,8,Yes
21864,284,2022-05-10 00:00:00,No Signal,39,Yes
21865,338,2022-06-20 00:00:00,Slow Internet,44,Yes
21866,351,2023-02-10 00:00:00,No Signal,27,Yes
21867,17,2022-02-02 00:00:00,Call Drop,16,No
21868,215,2023-06-20 00:00:00,No Signal,39,Yes
21869,395,2022-07-16 00:00:00,No Signal,1,Yes
21870,399,2022-02-15 00:00:00,No Signal,51,Yes
21871,414,2022-10-01 00:00:00,No Signal,63,Yes
21872,244,2024-01-13 00:00:00,No Signal,33,Yes
21873,95,2022-05-13 00:00:00,Slow Internet,50,Yes
